"","neighborhood","X","unique_staying_id","subject_id","latitude","longitude","study_id","staying_time_start","staying_time_end","staying_day_of_week","staying_time_of_day","staying_count_surveyor","staying_conditions","staying_microclimate","staying_temperature","staying_row_total","staying_group_size","staying_race_ethnicity","staying_gender","staying_age","standing","leaning","sitting_formal_all","sitting_formal_public","sitting_formal_public_fixed_bench","sitting_formal_public_fixed_wall_with_seats","sitting_formal_public_movable_seat","sitting_formal_commercial","sitting_formal_private","sitting_informal","lying","staying_mobility_assist","commercial_all","commercial_selling","commercial_selling_informal","commercial_buying","commercial_observing","eating_drinking","talking_to_others","smoking","cultural","recreation_active","recreation_active_play","recreation_passive_reading_writing","recreation_passive","waiting_transportation","waiting_non_public_transportation","working_civic","disruptive","disruptive_aggressive","disruptive_intoxicated","living_public","using_electronics","soliciting","staying_covid_mask","staying_covid_social_distance","taking_care_child","feeding_child","chance_encounter","other","staying_notes","S_HOOD","OBJECTID","GEOID","Total.population.x","Male.x","Female.x","Under.5.years.x","X5.to.9.Years.x","X10.to.14.Years.x","X15.to.19.Years.x","X20.to.24.Years.x","X25.to.34.Years.x","X35.to.44.Years.x","X45.to.54.Years.x","X55.to.59.Years.x","X60.to.64.Years.x","X65.to.74.Years.x","X75.to.84.Years.x","X85.Years.and.over.x","Median.Age..years..x","X18.Years.and.over.x","X21.Years.and.over.x","X62.Years.and.over.x","X65.Years.and.over.x","X18.Years.and.over.Male.x","X18.Years.and.over.Female.x","X65.Years.and.over.Male.x","X65.Years.and.over.Female.x","Population.of.One.Race.x","White.alone.x","Black.or.African.American.alone.x","American.Indian.and.Alaska.Native.alone.x","Asian.alone.x","Asian.Indian.x","Chinese.x","Filipino.x","Japanese.x","Korean.x","Vietnamese.x","Other.Asian.x","Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Native.Hawaiian.x","Guamanian.or.Chamorro.x","Samoan.x","Other.Pacific.Islander.x","Some.Other.Race.alone.x","Two.or.More.Races.x","White.and.Black.or.African.American.x","White.and.American.Indian.and.Alaska.Native.x","White.and.Asian.x","Black.or.African.American.and.American.Indian.and.Alaska.Native.x","White.in.combination.with.one.or.more.other.races.x","Black.or.African.American.in.combination.with.one.or.more.other.races.x","American.Indian.and.Alaska.Native.in.combination.with.one.or.more.other.races.x","Asian.in.combination.with.one.or.more.other.races.x","Native.Hawaiian.and.Other.Pacific.Islander.in.combination.with.one.or.more.other.races.x","Some.Other.Race.in.combination.with.one.or.more.other.races.x","Hispanic.or.Latino..of.any.race..x","Mexican.x","Puerto.Rican.x","Cuban.x","Other.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.White.alone.x","Not.Hispanic.or.Latino.Black.or.African.American.alone.x","Not.Hispanic.or.Latino.American.Indian.and.Alaska.Native.alone.x","Not.Hispanic.or.Latino.Asian.alone.x","Not.Hispanic.or.Latino.Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Not.Hispanic.or.Latino.Some.Other.Race.alone.x","Not.Hispanic.or.Latino.Two.or.more.races.x","Not.Hispanic.or.Latino.Two.races.including.Some.other.race.x","Not.Hispanic.or.Latino.Two.races.excluding.Some.other.race.and.Three.or.more.races.x","Total.Housing.Units.x","ACS.Vintage"
"4938","Commercial Core",7952,13865,"e5528047-b034-49c7-b3f7-a13b3224e717",47.6069859056844,-122.338454365181,"2023_Seattle_Citywide","10/29/2023 05:08:11 PM","10/29/2023 05:28:56 PM","Weekend","Evening","UD4H","Other:Seahawks game ended so there was a barrage of football fans","Sun - Shaded",50,1,1,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4939","Commercial Core",7750,13663,"37c0a6bd-9fa3-42f3-9576-8f284466f74d",47.6105034650577,-122.338663113804,"2023_Seattle_Citywide","10/29/2023 04:21:06 PM","10/29/2023 04:42:12 PM","Weekend","Evening","UD4H","","Sun - Shaded",52,1,2,"","Masculine presenting","25-64",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4940","Commercial Core",7751,13664,"3896baa6-db81-41d3-a3f7-aa5a82723b0a",47.6101193675983,-122.338329905469,"2023_Seattle_Citywide","10/29/2023 12:14:50 PM","10/29/2023 12:35:12 PM","Weekend","Midday","UD4H","","Sun - Shaded",49,1,1,"","Masculine presenting","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4941","Commercial Core",7752,13665,"39714156-2e18-43ee-8162-460d52da2f50",47.6099505949023,-122.338105634386,"2023_Seattle_Citywide","10/29/2023 04:21:06 PM","10/29/2023 04:42:12 PM","Weekend","Evening","UD4H","","Sun - Shaded",52,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4942","Commercial Core",7753,13666,"3a688e2e-877c-4e25-8127-a69184b7a4bf",47.6098013424521,-122.338006618879,"2023_Seattle_Citywide","10/29/2023 04:21:06 PM","10/29/2023 04:42:12 PM","Weekend","Evening","UD4H","","Sun - Shaded",52,1,2,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4943","Commercial Core",7754,13667,"3bdc20de-cf8e-4768-88dd-3a2165c34362",47.6105668877745,-122.338698018203,"2023_Seattle_Citywide","10/31/2023 08:54:22 AM","10/31/2023 09:44:25 AM","Weekday","Morning","UD4H","","Light Clouds",39,1,4,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4944","Commercial Core",7755,13668,"3c51b5c7-0ffe-4021-98e7-ad401abe8110",47.6098725278608,-122.338069493894,"2023_Seattle_Citywide","10/31/2023 08:54:22 AM","10/31/2023 09:44:25 AM","Weekday","Morning","UD4H","","Light Clouds",39,1,1,"","Masculine presenting","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4945","Commercial Core",7879,13792,"ef6fe315-bc0d-4d37-97f7-13adf9ae04d0",47.6101370821436,-122.338314196742,"2023_Seattle_Citywide","10/24/2023 01:25:31 PM","10/24/2023 01:36:48 PM","Weekday","Midday","UD4H","","",46,1,3,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4946","Commercial Core",7880,13793,"f077d2b6-86ff-415d-a42f-468d93690280",47.6097995747026,-122.337989771517,"2023_Seattle_Citywide","10/31/2023 08:54:22 AM","10/31/2023 09:44:25 AM","Weekday","Morning","UD4H","","Light Clouds",39,1,1,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4947","Commercial Core",7881,13794,"f27f175b-045b-4371-b3f9-ce1b19e0239a",47.6099693637824,-122.338133501562,"2023_Seattle_Citywide","10/29/2023 12:14:50 PM","10/29/2023 12:35:12 PM","Weekend","Midday","UD4H","","Sun - Shaded",49,1,1,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4948","Commercial Core",7882,13795,"f289f41b-4e2b-4b63-8080-6f6d668d5229",47.609825505107,-122.338011108073,"2023_Seattle_Citywide","10/24/2023 04:27:15 PM","10/24/2023 04:38:09 PM","Weekday","Evening","UD4H","Roadwork/Construction - noise, diversions;Other:Diversion- police car on sidewalk","Light Rain",46,1,2,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4949","Commercial Core",7883,13796,"f46a2eb2-4890-467e-baa6-706d5495ca7e",47.6097965498173,-122.337984554917,"2023_Seattle_Citywide","10/31/2023 05:04:14 PM","10/31/2023 05:32:28 PM","Weekday","Evening","UD4H","Roadwork/Construction - noise, diversions;Other:Police cars on sidewalk and one temporarily blocked through traffic on road, unsure what the incident was but 4 officers standing on sidewalk for first two activities.","Sun - Exposed",50,1,2,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left task 10 minutes early, was spit on and being shouted at, forgot to take ending picture when I left.","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4950","Commercial Core",7884,13797,"f49a8002-06b4-4589-b239-6ef0c51cb917",47.6099985354774,-122.338210365677,"2023_Seattle_Citywide","10/29/2023 04:21:06 PM","10/29/2023 04:42:12 PM","Weekend","Evening","UD4H","","Sun - Shaded",52,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4951","Commercial Core",7885,13798,"f75103d4-409b-46a9-abe7-99a2b3f16c11",47.6103879907434,-122.338583259514,"2023_Seattle_Citywide","10/24/2023 09:19:15 AM","10/24/2023 09:39:55 AM","Weekday","Morning","UD4H","","Heavy Clouds",46,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4952","Commercial Core",7886,13799,"f97b7b57-2630-448c-8dff-f36ff416947c",47.6098149448331,-122.338006416296,"2023_Seattle_Citywide","10/31/2023 08:54:22 AM","10/31/2023 09:44:25 AM","Weekday","Morning","UD4H","","Light Clouds",39,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4953","Commercial Core",7927,13840,"9a0af00b-921f-4624-824a-35c94daa8081",47.6071815984084,-122.338665251324,"2023_Seattle_Citywide","10/29/2023 05:08:11 PM","10/29/2023 05:28:56 PM","Weekend","Evening","UD4H","Other:Seahawks game ended so there was a barrage of football fans","Sun - Shaded",50,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4954","Commercial Core",7928,13841,"9f218ba3-52b2-433e-8fad-42fe8be50f34",47.6074285554071,-122.338850314303,"2023_Seattle_Citywide","10/29/2023 05:08:11 PM","10/29/2023 05:28:56 PM","Weekend","Evening","UD4H","Other:Seahawks game ended so there was a barrage of football fans","Sun - Shaded",50,1,3,"","Feminine presenting","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4955","Commercial Core",7929,13842,"a0ff19cb-c8a6-4fb7-822b-cdc87dc2fbfa",47.6076500983473,-122.339060142334,"2023_Seattle_Citywide","10/24/2023 05:18:00 PM","10/24/2023 05:29:35 PM","Weekday","Evening","UD4H","","Light Rain",49,1,2,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4956","Commercial Core",7930,13843,"a4503052-b747-4bb3-bb57-c6018fcfa232",47.6074169993355,-122.338846471581,"2023_Seattle_Citywide","10/29/2023 05:08:11 PM","10/29/2023 05:28:56 PM","Weekend","Evening","UD4H","Other:Seahawks game ended so there was a barrage of football fans","Sun - Shaded",50,1,2,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4957","Commercial Core",7931,13844,"a9050509-563b-4597-b64f-b2e29f66c071",47.6069677888082,-122.338438658033,"2023_Seattle_Citywide","10/31/2023 12:20:47 PM","10/31/2023 12:41:31 PM","Weekday","Midday","UD4H","","Sun - Shaded",49,1,2,"","Unsure","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4958","Commercial Core",7932,13845,"a9b17cf3-5e80-47c5-8ad9-8f8a69b0902a",47.6074109485238,-122.33882473383,"2023_Seattle_Citywide","10/29/2023 01:01:31 PM","10/29/2023 01:21:51 PM","Weekend","Midday","UD4H","","Sun - Shaded",52,1,4,"","Feminine presenting","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4959","Commercial Core",7933,13846,"ae644ea3-80bf-44b3-b019-2ef50a03a244",47.6076625824537,-122.339071679429,"2023_Seattle_Citywide","10/24/2023 05:18:00 PM","10/24/2023 05:29:35 PM","Weekday","Evening","UD4H","","Light Rain",49,1,2,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4960","Commercial Core",7934,13847,"af01973a-d42b-4568-ac50-a56756ad1ebd",47.6073981357922,-122.338845154575,"2023_Seattle_Citywide","10/29/2023 01:01:31 PM","10/29/2023 01:21:51 PM","Weekend","Midday","UD4H","","Sun - Shaded",52,1,4,"","Masculine presenting","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4961","Commercial Core",7935,13848,"b024e789-53e0-45c7-a10e-aa27978f5c5f",47.606946847214,-122.338407406577,"2023_Seattle_Citywide","10/29/2023 01:01:31 PM","10/29/2023 01:21:51 PM","Weekend","Midday","UD4H","","Sun - Shaded",52,1,2,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4962","Commercial Core",7936,13849,"b7f0e55a-d8ec-4196-9ec8-5f7d6354bb62",47.6062101064416,-122.338528533388,"2023_Seattle_Citywide","10/29/2023 01:01:31 PM","10/29/2023 01:21:51 PM","Weekend","Midday","UD4H","","Sun - Shaded",52,1,1,"","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4963","Commercial Core",7937,13850,"b9f2c973-3156-441a-8ec3-32318fde452f",47.6070017172761,-122.338461028597,"2023_Seattle_Citywide","10/29/2023 01:01:31 PM","10/29/2023 01:21:51 PM","Weekend","Midday","UD4H","","Sun - Shaded",52,1,1,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
"4964","Commercial Core",7898,13811,"1e01cf4d-9d3e-400d-8e85-9c512731f09f",47.6072252297982,-122.338655617964,"2023_Seattle_Citywide","10/29/2023 05:08:11 PM","10/29/2023 05:28:56 PM","Weekend","Evening","UD4H","Other:Seahawks game ended so there was a barrage of football fans","Sun - Shaded",50,1,2,"","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",1903,53033008102,3244,1942,1302,48,60,14,30,211,969,690,361,361,126,237,130,7,38.9,3092,3089,450,374,1942,1150,280,94,2954,1819,321,46,695,100,368,19,27,106,13,62,0,0,0,0,0,73,290,13,33,29,35,2066,430,135,784,13,179,227,124,4,0,99,3017,1783,317,46,695,0,0,176,0,176,2013,"5Y22"
