unique_staying_id,subject_id,latitude,longitude,study_id,location_id,staying_time_start,staying_time_end,staying_day_of_week,staying_time_of_day,staying_count_surveyor,staying_conditions,staying_microclimate,staying_temperature,staying_row_total,staying_group_size,staying_race_ethnicity,staying_gender,staying_age,standing,leaning,sitting_formal_all,sitting_formal_public,sitting_formal_public_fixed_bench,sitting_formal_public_fixed_wall_with_seats,sitting_formal_public_movable_seat,sitting_formal_commercial,sitting_formal_private,sitting_informal,lying,staying_mobility_assist,commercial_all,commercial_selling,commercial_selling_informal,commercial_buying,commercial_observing,eating_drinking,talking_to_others,smoking,cultural,recreation_active,recreation_active_play,recreation_passive_reading_writing,recreation_passive,waiting_transportation,waiting_non_public_transportation,working_civic,disruptive,disruptive_aggressive,disruptive_intoxicated,living_public,using_electronics,soliciting,staying_covid_mask,staying_covid_social_distance,taking_care_child,feeding_child,chance_encounter,other,staying_notes
3312,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,2,L,Male,25-44,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3313,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,A,Male,45-64,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
3314,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,W,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3315,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,B,Male,25-44,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
3316,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,A,Male,25-44,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
3317,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,W,Male,65+,,,1,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3318,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,A,Female,25-44,1,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
3319,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,A,Male,45-64,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
3320,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,A,Female,25-44,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3321,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Sun-Exposed,68,1,1,A,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
3322,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,A,Female,45-64,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
3323,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,W,Male,65+,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3324,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,W,Female,65+,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3325,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,A,Female,45-64,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3326,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,A,Female,45-64,,,,,,,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3327,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,B,Male,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3328,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,B,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3329,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,B,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3330,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,B,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3331,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,A,Female,45-64,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,B,Male,25-44,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3333,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,A,Female,45-64,,,,,,,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3334,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,U,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
3335,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,A,Male,25-44,,,1,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3336,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,A,Female,45-64,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,A,Male,25-44,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,3,A,Male,25-44,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3339,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,A,Male,25-44,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3340,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,A,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3341,,,,2018_Seattle_Citywide,CID4,07/17/2018 12:58:00 PM,07/17/2018 01:18:00 PM,Weekday,Midday,UD4H,event:cultural_communal,Sun-Shaded,75,1,1,B,Female,25-44,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3342,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,2,B,Male,25-44,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
3343,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,2,B,Male,25-44,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
3344,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,W,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3345,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,A,Male,45-64,,,1,,,,,,1,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
3346,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,B,Male,25-44,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
3347,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,A,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3348,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,A,Female,25-44,,,,,,,,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
3349,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,B,Male,25-44,,,1,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
3350,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,A,Male,25-44,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
3351,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,W,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3352,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,A,Male,25-44,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,A,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
3354,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,A,Female,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3355,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,W,Male,25-44,1,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3356,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,B,Male,25-44,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3357,,,,2018_Seattle_Citywide,CID4,07/17/2018 05:05:00 PM,07/17/2018 05:25:00 PM,Weekday,Evening,UD4H,,Sun-Shaded,82,1,1,W,Male,45-64,,1,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,
3358,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,2,W,Male,25-44,1,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3359,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,2,W,Male,25-44,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
3361,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,
3362,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3363,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,1,W,Male,25-44,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3364,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,2,B,Female,25-44,,,1,1,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
3365,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,2,B,Male,15-24,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3366,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,1,B,Female,25-44,,,1,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
3367,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,1,A,Female,45-64,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,2,A,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3369,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,2,A,Female,25-44,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3370,,,,2018_Seattle_Citywide,CID4,07/17/2018 09:25:00 AM,07/17/2018 09:45:00 AM,Weekday,Morning,UD4H,,Heavy Clouds,59,1,1,A,Male,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3371,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,B,Male,45-64,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3372,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,W,Female,45-64,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3373,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,A,Female,45-64,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,W,Female,25-44,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3375,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,W,Male,25-44,1,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3376,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,A,Male,25-44,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3377,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,A,Male,45-64,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3378,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,W,Male,25-44,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3379,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,2,B,Male,25-44,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3380,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,2,B,Male,25-44,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3381,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,2,A,Male,25-44,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3382,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,2,A,Male,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3383,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,2,A,Male,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3384,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,L,Male,15-24,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
3385,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,L,Male,25-44,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3386,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,A,Female,45-64,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3387,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,1,L,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3388,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,3,B,Male,15-24,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3389,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,3,W,Male,15-24,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3390,,,,2018_Seattle_Citywide,CID4,07/19/2018 01:08:00 PM,07/19/2018 01:28:00 PM,Weekday,Midday,UD4H,event:commercial_event,Heavy Clouds,62,1,3,B,Female,15-24,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
3391,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,3,L,Male,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3392,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,3,B,Male,25-44,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3393,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,3,L,Male,25-44,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
3394,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3395,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,1,B,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3396,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,2,L,Male,25-44,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3397,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,2,L,Male,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3398,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,1,A,Male,45-64,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
3399,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,1,A,Male,45-64,,,1,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3400,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,2,M,Female,25-44,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,2,M,Female,25-44,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,2,B,Female,25-44,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
3403,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,2,B,Male,0-4,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3404,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,1,B,Female,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3405,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
3406,,,,2018_Seattle_Citywide,CID4,07/19/2018 04:22:00 PM,07/19/2018 04:42:00 PM,Weekday,Evening,UD4H,event:commercial_event,Heavy Clouds,67,1,1,A,Female,25-44,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
